Site,Latitude,Longitude,Palaeolatitude,Palaeolongitude,Depth,Age,Epoch,Stage,AgeModel,GDGTData,ABS_GDGT_0,ABS_GDGT_1,ABS_GDGT_2,ABS_GDGT_3,ABS_Crenarchaeol,ABS_Cren,GDGT_0,GDGT_1,GDGT_2,GDGT_3,Crenarchaeol,Cren
IODP U1318,51.44,-11.55,50,-14.1,139.1,13.943,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),17400000,4020000,3240000,1140000,32100000,1560000,0.2926337,0.0676085,0.0544904,0.0191726,0.5398587,0.0262361
IODP U1318,51.44,-11.55,50,-14.1,139.6,13.954,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),32100000,7300000,5930000,2170000,62200000,2570000,0.2859179,0.0650218,0.0528191,0.0193284,0.5540216,0.0228912
IODP U1318,51.44,-11.55,50,-14.1,140.13,13.966,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),42000000,9600000,7780000,2800000,84400000,3620000,0.2796272,0.0639148,0.0517976,0.0186418,0.5619174,0.0241012
IODP U1318,51.44,-11.55,50,-14.1,140.6,13.977,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),21200000,4940000,4140000,1530000,44900000,1990000,0.2693774,0.06277,0.0526048,0.0194409,0.570521,0.0252859
IODP U1318,51.44,-11.55,50,-14.1,141.1,13.988,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),27700000,6460000,5320000,1980000,55400000,2280000,0.2794029,0.0651604,0.0536615,0.0199718,0.5588057,0.0229978
IODP U1318,51.44,-11.55,50,-14.1,141.63,14,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),26900000,5970000,5030000,1850000,52400000,2100000,0.2854111,0.0633422,0.0533687,0.0196286,0.5559682,0.0222812
IODP U1318,51.44,-11.55,50,-14.1,142.14,14.011,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),24300000,5690000,4720000,1750000,50000000,2250000,0.2739263,0.0641416,0.0532071,0.0197272,0.5636343,0.0253635
IODP U1318,51.44,-11.55,50,-14.1,142.6,14.021,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),14000000,3110000,2530000,912000,24100000,986000,0.3067619,0.068145,0.0554363,0.0199833,0.5280687,0.0216048
IODP U1318,51.44,-11.55,50,-14.1,143.13,14.033,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),12100000,2660000,2090000,767000,20600000,816000,0.3099941,0.0681475,0.0535444,0.01965,0.5277586,0.0209054
IODP U1318,51.44,-11.55,50,-14.1,143.6,14.044,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),20100000,4700000,3840000,1450000,39300000,1770000,0.2824621,0.0660483,0.0539629,0.0203766,0.5522766,0.0248735
IODP U1318,51.44,-11.55,50,-14.1,144.1,14.055,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),10900000,2520000,2030000,751000,19100000,895000,0.3011382,0.069621,0.0560835,0.0207481,0.5276826,0.0247265
IODP U1318,51.44,-11.55,50,-14.1,144.62,14.066,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),15900000,3440000,2700000,978000,27300000,1030000,0.3096518,0.0669938,0.0525824,0.0190465,0.5316663,0.0200592
IODP U1318,51.44,-11.55,50,-14.1,145.03,14.076,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),34700000,8210000,6660000,2550000,72100000,2930000,0.272906,0.0645694,0.0523791,0.0200551,0.5670468,0.0230436
IODP U1318,51.44,-11.55,50,-14.1,145.21,14.081,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),10200000,2700000,2630000,1020000,21500000,1220000,0.2597403,0.0687548,0.0669722,0.025974,0.5474917,0.031067
IODP U1318,51.44,-11.55,50,-14.1,145.7,14.091,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),50700000,11800000,9340000,3320000,94800000,4770000,0.290162,0.0675328,0.0534539,0.0190007,0.5425514,0.0272993
IODP U1318,51.44,-11.55,50,-14.1,146.2,14.103,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),25200000,5590000,4420000,1540000,42100000,2220000,0.3108425,0.0689528,0.0545208,0.0189959,0.5193043,0.0273837
IODP U1318,51.44,-11.55,50,-14.1,146.71,14.114,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),14000000,3240000,2730000,1030000,24700000,1140000,0.2988898,0.0691716,0.0582835,0.0219898,0.5273271,0.0243382
IODP U1318,51.44,-11.55,50,-14.1,147.23,14.126,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),79500000,21800000,19800000,8190000,162000000,8980000,0.2647617,0.0726013,0.0659407,0.0272755,0.5395144,0.0299064
IODP U1318,51.44,-11.55,50,-14.1,147.7,14.136,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),31000000,7880000,7430000,2870000,68800000,3460000,0.2552701,0.064888,0.0611825,0.0236331,0.5665349,0.0284914
IODP U1318,51.44,-11.55,50,-14.1,147.9,14.145,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),34400000,8210000,7450000,2890000,74300000,3210000,0.2636824,0.0629312,0.0571056,0.0221524,0.5695232,0.0246052
IODP U1318,51.44,-11.55,50,-14.1,148.23,14.148,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),26400000,6230000,5310000,2030000,53600000,2500000,0.2747996,0.0648485,0.0552722,0.0211304,0.5579265,0.0260227
IODP U1318,51.44,-11.55,50,-14.1,148.37,14.156,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),14900000,3390000,2840000,1060000,26600000,1180000,0.2981789,0.0678407,0.0568341,0.0212127,0.5323194,0.0236142
IODP U1318,51.44,-11.55,50,-14.1,148.7,14.159,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),16400000,3520000,2810000,1000000,27000000,1250000,0.315506,0.0677184,0.0540593,0.0192382,0.5194306,0.0240477
IODP U1318,51.44,-11.55,50,-14.1,148.9,14.18,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),16600000,3560000,2950000,1040000,28400000,1340000,0.3080349,0.0660605,0.0547411,0.0192986,0.5269994,0.0248655
IODP U1318,51.44,-11.55,50,-14.1,149.2,14.188,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),15500000,3570000,3030000,1110000,28100000,1410000,0.2940061,0.0677162,0.0574734,0.0210546,0.5330046,0.0267451
IODP U1318,51.44,-11.55,50,-14.1,149.4,14.222,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),13900000,3200000,2770000,1030000,25600000,1190000,0.2914657,0.0671,0.0580835,0.0215978,0.5368002,0.0249528
IODP U1318,51.44,-11.55,50,-14.1,149.73,14.233,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),14700000,3530000,3060000,1130000,27400000,1480000,0.2865497,0.0688109,0.0596491,0.0220273,0.5341131,0.0288499
IODP U1318,51.44,-11.55,50,-14.2,149.85,14.26,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),24800000,6030000,5430000,2060000,52800000,2430000,0.2650989,0.0644575,0.0580438,0.0220203,0.5644041,0.0259754
IODP U1318,51.44,-11.55,50,-14.2,150.2,14.272,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),22200000,5420000,4850000,1860000,48200000,2250000,0.2618542,0.0639302,0.0572069,0.0219391,0.5685303,0.0265393
IODP U1318,51.44,-11.55,50,-14.2,150.4,14.306,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),15500000,3750000,3190000,1200000,28800000,1250000,0.2886944,0.0698454,0.0594152,0.0223505,0.5364127,0.0232818
IODP U1318,51.44,-11.55,50,-14.2,150.7,14.314,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),20000000,4760000,4160000,1570000,38900000,1890000,0.2805836,0.0667789,0.0583614,0.0220258,0.5457351,0.0265152
IODP U1318,51.44,-11.55,49.9,-14.2,150.88,14.346,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),18100000,4300000,3640000,1430000,33400000,1340000,0.29095,0.0691207,0.0585115,0.0229867,0.5368912,0.0215399
IODP U1318,51.44,-11.55,49.9,-14.2,151.21,14.357,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),18800000,4340000,3770000,1450000,34700000,1460000,0.2913825,0.067266,0.0584315,0.0224737,0.5378177,0.0226286
IODP U1318,51.44,-11.55,49.9,-14.2,151.37,14.388,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),19200000,4360000,3650000,1430000,34100000,1280000,0.2999063,0.0681037,0.0570134,0.0223368,0.532646,0.0199938
IODP U1318,51.44,-11.55,49.9,-14.2,151.7,14.399,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),36000000,8780000,7730000,3060000,74200000,2850000,0.2714523,0.0662042,0.0582868,0.0230734,0.5594933,0.02149
IODP U1318,51.44,-11.55,49.9,-14.2,151.9,14.432,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),22900000,5340000,4500000,1730000,41300000,1550000,0.2961718,0.0690636,0.0581997,0.0223745,0.5341438,0.0200466
IODP U1318,51.44,-11.55,49.9,-14.2,152.28,14.464,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),39600000,9320000,7900000,3160000,81700000,3620000,0.2725396,0.0641432,0.0543703,0.0217481,0.5622849,0.024914
IODP U1318,51.44,-11.55,49.9,-14.2,152.7,14.483,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),21100000,4830000,4230000,1590000,37300000,1760000,0.2979805,0.0682107,0.0597373,0.0224545,0.5267618,0.0248552
IODP U1318,51.44,-11.55,49.9,-14.2,153.2,14.525,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),18100000,3950000,3250000,1200000,29900000,1290000,0.3137459,0.0684694,0.0563356,0.0208008,0.5182874,0.0223609
IODP U1318,51.44,-11.55,49.9,-14.2,153.7,14.567,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),60300000,13000000,9500000,3590000,105000000,4180000,0.3083295,0.0664724,0.048576,0.0183566,0.5368922,0.0213734
IODP U1318,51.44,-11.55,49.9,-14.2,153.83,14.595,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),26000000,5190000,3760000,1410000,43200000,1420000,0.3210669,0.0640899,0.0464312,0.0174117,0.5334651,0.0175352
IODP U1318,51.44,-11.55,49.9,-14.2,154.23,14.61,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),22500000,4590000,3350000,1240000,36500000,1180000,0.3243945,0.0661765,0.0482987,0.0178777,0.5262399,0.0170127
IODP U1318,51.44,-11.55,49.9,-14.2,154.33,14.618,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),37500000,8180000,6260000,2430000,70800000,2680000,0.2933125,0.0639812,0.0489636,0.0190066,0.553774,0.0209621
IODP U1318,51.44,-11.55,49.9,-14.2,154.83,14.632,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),21900000,4640000,3540000,1310000,36000000,1270000,0.318963,0.0675794,0.0515584,0.0190795,0.5243227,0.0184969
IODP U1318,51.44,-11.55,49.9,-14.2,155.33,14.645,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),20500000,4250000,3290000,1250000,33200000,1280000,0.3214678,0.0666458,0.0515917,0.0196017,0.520621,0.0200721
IODP U1318,51.44,-11.55,49.9,-14.2,155.8,14.658,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),21500000,4450000,3270000,1230000,33700000,1250000,0.3287462,0.0680428,0.05,0.0188073,0.5152905,0.0191131
IODP U1318,51.44,-11.55,49.9,-14.2,156.33,14.672,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),36800000,8050000,6300000,2310000,67500000,3000000,0.29687,0.0649403,0.0508228,0.018635,0.5445305,0.0242014
IODP U1318,51.44,-11.55,49.9,-14.2,156.85,14.687,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),13600000,3190000,2870000,1090000,24700000,1110000,0.2920962,0.0685137,0.0616409,0.0234107,0.5304983,0.0238402
IODP U1318,51.44,-11.55,49.9,-14.2,157.31,14.699,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),27000000,7680000,6990000,3190000,61200000,2820000,0.2479794,0.0705364,0.0641991,0.0292983,0.5620867,0.0259001
IODP U1318,51.44,-11.55,49.9,-14.2,157.5,14.704,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),27200000,7250000,6810000,2870000,61400000,2690000,0.2513399,0.0669932,0.0629274,0.0265201,0.5673628,0.0248568
IODP U1318,51.44,-11.55,49.9,-14.2,158.5,14.731,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),28700000,8900000,8770000,4130000,74400000,3670000,0.2232247,0.069223,0.0682119,0.0321226,0.5786731,0.0285448
IODP U1318,51.44,-11.55,49.9,-14.2,159.46,14.758,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),58100000,19000000,20200000,9600000,147000000,9910000,0.2202343,0.0720215,0.0765703,0.0363898,0.5572192,0.0375649
IODP U1318,51.44,-11.55,49.9,-14.2,160.48,14.778,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),11400000,3440000,3510000,1570000,26700000,1410000,0.2373517,0.0716219,0.0730793,0.0326879,0.5559026,0.0293567
IODP U1318,51.44,-11.55,49.9,-14.2,162.43,14.793,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),11400000,2440000,2100000,752000,18200000,807000,0.3193367,0.0683493,0.0588252,0.021065,0.5098182,0.0226057
IODP U1318,51.44,-11.55,49.9,-14.2,163.42,14.801,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),53800000,11400000,9290000,3330000,88200000,4010000,0.3164148,0.067047,0.0546374,0.0195848,0.518732,0.0235841
IODP U1318,51.44,-11.55,49.9,-14.2,164.4,14.809,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),21900000,4540000,3870000,1390000,35100000,1290000,0.3216331,0.0666765,0.0568365,0.0204142,0.5154942,0.0189455
IODP U1318,51.44,-11.55,49.9,-14.2,165.43,14.817,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),31200000,6980000,6220000,2290000,59300000,2470000,0.2876637,0.0643555,0.0573483,0.0211138,0.5467453,0.0227734
IODP U1318,51.44,-11.55,49.9,-14.2,166.42,14.825,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),15200000,3000000,2490000,894000,22600000,899000,0.3371559,0.0665439,0.0552315,0.0198301,0.5012976,0.019941
IODP U1318,51.44,-11.55,49.9,-14.2,167.2,14.831,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),20900000,4040000,3210000,1140000,32400000,1340000,0.3315881,0.0640965,0.0509281,0.0180866,0.5140409,0.0212597
IODP U1318,51.44,-11.55,49.9,-14.2,168.23,14.839,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),54500000,10800000,8830000,3060000,90100000,3290000,0.3194982,0.0633134,0.0517646,0.0179388,0.5281979,0.0192871
IODP U1318,51.44,-11.55,49.9,-14.2,169.2,14.846,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),25300000,5250000,4530000,1600000,40200000,1660000,0.3221289,0.0668449,0.0576776,0.0203718,0.5118411,0.0211357
IODP U1318,51.44,-11.55,49.9,-14.2,170.2,14.854,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),32800000,7440000,6890000,2480000,62600000,3100000,0.2844506,0.0645217,0.059752,0.0215072,0.5428844,0.0268841
IODP U1318,51.44,-11.55,49.9,-14.2,171.2,14.862,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),53000000,11900000,10400000,3810000,98600000,4650000,0.2906339,0.0652555,0.0570301,0.0208927,0.5406887,0.025499
IODP U1318,51.44,-11.55,49.9,-14.2,172.26,14.872,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),39500000,8500000,8010000,2810000,69600000,3760000,0.2988349,0.0643062,0.0605992,0.0212589,0.5265547,0.0284461
IODP U1318,51.44,-11.55,49.9,-14.2,173.25,14.899,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),26300000,6600000,6590000,2450000,57100000,3220000,0.2571876,0.0645414,0.0644436,0.0239585,0.5583806,0.0314884
IODP U1318,51.44,-11.55,49.9,-14.3,174.19,14.926,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),14300000,3560000,3460000,1370000,28200000,1370000,0.2736318,0.0681209,0.0662074,0.0262151,0.5396096,0.0262151
IODP U1318,51.44,-11.55,49.9,-14.3,175.2,14.954,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),16600000,4250000,4190000,1710000,33600000,1640000,0.2677851,0.0685594,0.0675915,0.0275851,0.5420229,0.0264559
IODP U1318,51.44,-11.55,49.9,-14.3,176.2,14.982,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),32200000,6980000,6480000,2200000,61200000,2690000,0.2881432,0.0624609,0.0579866,0.0196868,0.547651,0.0240716
IODP U1318,51.44,-11.55,49.9,-14.3,176.93,15.002,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),20900000,4200000,3580000,1240000,32200000,1280000,0.329653,0.0662461,0.0564669,0.0195584,0.5078864,0.0201893
IODP U1318,51.44,-11.55,49.9,-14.3,177.93,15.03,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),20700000,4440000,3660000,1290000,33300000,1370000,0.3196418,0.0685608,0.0565164,0.0199197,0.5142063,0.021155
IODP U1318,51.44,-11.55,49.9,-14.3,178.88,15.051,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),146000000,34200000,29600000,10600000,220000000,14100000,0.3212321,0.0752475,0.0651265,0.0233223,0.4840484,0.0310231
IODP U1318,51.44,-11.55,49.9,-14.3,179.91,15.073,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),19800000,4450000,4110000,1460000,33900000,1720000,0.3025672,0.0680012,0.0628056,0.0223105,0.5180318,0.0262836
IODP U1318,51.44,-11.55,49.9,-14.3,180.96,15.095,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),15100000,3230000,3060000,1090000,24600000,1220000,0.3126294,0.0668737,0.063354,0.0225673,0.5093168,0.0252588
IODP U1318,51.44,-11.55,49.9,-14.3,181.89,15.115,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),52500000,13100000,12900000,4770000,97600000,5390000,0.2818641,0.0703318,0.069258,0.0256094,0.5239987,0.028938
IODP U1318,51.44,-11.55,49.9,-14.3,182.91,15.137,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),18700000,3580000,3470000,1240000,27200000,1320000,0.3368762,0.0644929,0.0625113,0.0223383,0.4900018,0.0237795
IODP U1318,51.44,-11.55,49.9,-14.3,183.9,15.158,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),20800000,3740000,3660000,1290000,29600000,1390000,0.3439153,0.0618386,0.0605159,0.0213294,0.489418,0.0229828
IODP U1318,51.44,-11.55,49.9,-14.3,184.94,15.205,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),34400000,7410000,6760000,2460000,63700000,3030000,0.2921196,0.0629246,0.0574049,0.0208899,0.5409307,0.0257303
IODP U1318,51.44,-11.55,49.8,-14.3,187.38,15.322,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),40300000,10100000,11500000,3870000,80800000,4820000,0.2661999,0.0667151,0.0759627,0.0255631,0.5337209,0.0318383
IODP U1318,51.44,-11.55,49.8,-14.3,188.42,15.372,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),32900000,8700000,9050000,3480000,73100000,4400000,0.249943,0.0660944,0.0687533,0.0264377,0.5553445,0.033427
IODP U1318,51.44,-11.55,49.8,-14.3,189.37,15.417,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),74600000,15800000,13200000,4770000,125000000,5700000,0.3120425,0.0660894,0.055214,0.0199523,0.5228594,0.0238424
IODP U1318,51.44,-11.55,49.8,-14.3,190.39,15.466,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),71800000,16400000,14300000,5540000,130000000,5470000,0.2948544,0.0673484,0.0587245,0.0227506,0.533859,0.0224631
IODP U1318,51.44,-11.55,49.8,-14.3,191.44,15.516,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),69300000,14000000,11100000,3920000,111000000,4390000,0.3242712,0.0655093,0.0519395,0.0183426,0.5193954,0.0205419
IODP U1318,51.44,-11.55,49.8,-14.3,192.25,15.555,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),78000000,15700000,12200000,4530000,129000000,4800000,0.3193711,0.0642837,0.0499529,0.0185481,0.5281906,0.0196536
IODP U1318,51.44,-11.55,49.8,-14.4,193.41,15.61,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),27500000,7320000,6530000,2950000,59700000,2360000,0.2585558,0.0688229,0.0613953,0.027736,0.5613012,0.0221888
IODP U1318,51.44,-11.55,49.8,-14.4,194.38,15.657,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),27900000,7060000,6260000,2840000,58100000,1970000,0.2679343,0.0677999,0.0601172,0.0272736,0.5579564,0.0189187
IODP U1318,51.44,-11.55,49.8,-14.4,195.38,15.705,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),52500000,11300000,8950000,3350000,87000000,3450000,0.3152207,0.0678475,0.0537376,0.0201141,0.5223657,0.0207145
IODP U1318,51.44,-11.55,49.8,-14.4,196.39,15.753,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),79400000,17300000,14300000,5600000,135000000,5650000,0.3086492,0.0672498,0.0555879,0.0217687,0.5247813,0.0219631
IODP U1318,51.44,-11.55,49.8,-14.4,197.4,15.802,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),27400000,7510000,6690000,3220000,57900000,2320000,0.260853,0.0714966,0.06369,0.030655,0.5512186,0.0220868
IODP U1318,51.44,-11.55,49.8,-14.4,198.4,15.85,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),18400000,4910000,4210000,2090000,39400000,1140000,0.2622951,0.0699929,0.0600143,0.0297933,0.5616536,0.0162509
IODP U1318,51.44,-11.55,49.8,-14.4,199.46,15.9,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),12400000,3370000,2950000,1380000,27100000,824000,0.2582042,0.0701732,0.0614276,0.0287356,0.5643012,0.0171581
IODP U1318,51.44,-11.55,49.8,-14.4,200.34,15.942,Miocene,Langhian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),35000000,9260000,8090000,3970000,76000000,2670000,0.2592785,0.0685977,0.0599304,0.0294096,0.5630047,0.0197792
IODP U1318,51.44,-11.55,49.8,-14.4,201.45,15.984,Miocene,Burdigalian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),13400000,3280000,2850000,1340000,27900000,848000,0.2700633,0.066105,0.0574388,0.0270063,0.5622959,0.0170906
IODP U1318,51.44,-11.55,49.8,-14.4,202.4,16.005,Miocene,Burdigalian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),45000000,11400000,9960000,4550000,92200000,3430000,0.2702054,0.068452,0.0598055,0.0273208,0.5536208,0.0205957
IODP U1318,51.44,-11.55,49.8,-14.4,203.4,16.027,Miocene,Burdigalian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),78600000,16400000,12400000,4610000,130000000,5600000,0.3174347,0.0662332,0.0500788,0.018618,0.5250192,0.0226162
IODP U1318,51.44,-11.55,49.8,-14.4,204.38,16.049,Miocene,Burdigalian,Sangiorgi et al. (2021),Sangiorgi et al. (2021),22000000,5190000,4190000,1850000,43900000,1230000,0.2807555,0.0662328,0.0534712,0.023609,0.5602348,0.0156968
